SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
NAVIFIN,N2,1020,1039.49,1020,1039.49,1039.49,1030,10,10297.45,24-Nov-22,2,INE342T07197
NAVIFIN,N3,990,1000,990,1000,1000,999.5,105,104000,24-Nov-22,3,INE342T07205
NAVIFIN,N4,1032,1032,1032,1032,1032,1036,101,104232,24-Nov-22,2,INE342T07213
NAVINFLUOR,EQ,4322.65,4346.3,4270,4287.5,4276.35,4302.6,78381,337479774.5,24-Nov-22,7412,INE048G01026
NAVKARCORP,EQ,54.95,55.1,53.8,54,54,54.65,238608,12952504.5,24-Nov-22,1465,INE278M01019
NAVNETEDUL,EQ,127,129.15,125.15,126.7,127,126.35,265648,33622501.25,24-Nov-22,4231,INE060A01024
NAZARA,EQ,599.6,604.7,583.55,590.3,590.85,596.6,522524,309042401,24-Nov-22,23140,INE418L01021
NBCC,EQ,37.45,38.3,37.1,37.7,37.6,37.25,6607912,249987506,24-Nov-22,14579,INE095N01031
NBIFIN,EQ,1679.15,1800,1652,1756.05,1800,1740.85,165,285341.45,24-Nov-22,37,INE365I01020
NCC,EQ,78.2,78.8,77.1,77.7,77.85,78.15,2306188,180218429.1,24-Nov-22,9234,INE868B01028
NCLIND,EQ,175.2,178.2,175,175.45,175,176.75,55426,9789089.6,24-Nov-22,2904,INE732C01016
NDGL,EQ,1430.7,1518,1419,1485.7,1500,1442.55,710,1045843.95,24-Nov-22,130,INE756C01015
NDL,EQ,26.6,27.35,26.5,26.7,26.7,26.6,72771,1950868.6,24-Nov-22,445,INE875G01030
NDRAUTO,EQ,602,607.9,565,567.1,566,599.5,26912,15471827.45,24-Nov-22,2117,INE07OG01012
NDTV,BE,363.5,400,362.05,372.6,383.8,381.1,438511,163771907.7,24-Nov-22,4796,INE155G01029
NECCLTD,EQ,26.75,27.1,25.9,26.5,26.6,26.15,462601,12270184.15,24-Nov-22,411,INE553C01016
NECLIFE,EQ,20,20.1,19.8,19.95,20.05,20,207886,4154297.4,24-Nov-22,647,INE023H01027
NELCAST,EQ,88,88.1,84.4,85,85,87.85,213395,18253005.55,24-Nov-22,4025,INE189I01024
NELCO,EQ,765,776.9,750,752.85,752.9,770.15,154611,117858412.5,24-Nov-22,11759,INE045B01015
NEOGEN,EQ,1373.4,1375,1295,1301.5,1303.65,1359.8,41238,54530870.1,24-Nov-22,7807,INE136S01016
NESCO,EQ,606.2,609.95,600.1,605.8,608.8,605.55,80642,48786786.15,24-Nov-22,2632,INE317F01035
NESTLEIND,EQ,19761.7,19849.3,19550.05,19613.5,19600,19761.7,47422,930639774,24-Nov-22,13892,INE239A01016
NETF,EQ,188.17,190.82,188.17,190.53,190.37,190.15,758,144310.54,24-Nov-22,54,INF277K015R5
NETWORK18,EQ,61,61.9,60.55,60.85,60.9,60.75,326805,19982207.65,24-Nov-22,2820,INE870H01013
NEULANDLAB,EQ,1742.95,1789.9,1710.1,1736.3,1744,1743,28768,50577139.7,24-Nov-22,3013,INE794A01010
NEWGEN,EQ,340.35,340.95,337.15,338.75,339.55,338.65,21403,7258558.8,24-Nov-22,1867,INE619B01017
NEXTMEDIA,EQ,5.7,5.7,5.25,5.45,5.45,5.5,12098,65274.4,24-Nov-22,31,INE747B01016
NFL,EQ,51.5,52.15,50.9,51.45,51.5,51.25,772080,39734945.7,24-Nov-22,3437,INE870D01012
NGIL,EQ,99.65,99.65,97.25,99.65,99.65,94.95,95475,9429243.4,24-Nov-22,945,INE236Y01012
NGLFINE,EQ,1739.55,1865.9,1687.05,1842.4,1837,1713.85,10810,19499433.2,24-Nov-22,2011,INE887E01022
NH,EQ,768.5,768.5,745,750.05,753,764.65,135047,101905934.4,24-Nov-22,9969,INE410P01011
NHAI,N2,1130,1130,1128.05,1130,1130,1126.96,1550,1750713.7,24-Nov-22,23,INE906B07CB9
NHAI,N6,1254,1254,1252.98,1252.98,1253,1253,225,282028,24-Nov-22,3,INE906B07DF8
NHAI,N8,1123.94,1123.94,1123.94,1123.94,1123.94,1100.37,50,56197,24-Nov-22,1,INE906B07EH2
NHAI,NA,1185,1190,1185,1187.18,1187.1,1190,2894,3434352.99,24-Nov-22,28,INE906B07EJ8
NHAI,NC,1065,1065,1065,1065,1065,1099,50,53250,24-Nov-22,1,INE906B07EN0
NHAI,NE,1160,1165,1160,1163.23,1160.05,1165.01,1334,1548285.9,24-Nov-22,19,INE906B07EP5
NHBTF2014,N6,7030,7030,6991,6991.02,6991,6990,1480,10373772.5,24-Nov-22,11,INE557F07132
NHBTF2023,N6,6299.3,6299.3,6299,6299,6299,6300,20,125983.25,24-Nov-22,4,INE557F07181
NHIT,N1,306.5,307.82,306.5,307.12,307,306.78,3527,1083204.42,24-Nov-22,39,INE0H7R07017
NHIT,N2,307.55,307.7,306.9,307,307,307.99,1927,591697.06,24-Nov-22,19,INE0H7R07025
NHIT,N3,411,411,409.5,409.9,409.5,411.03,7261,2978627.35,24-Nov-22,43,INE0H7R07033
NHPC,EQ,42,43.15,41.75,41.85,41.85,41.7,9480514,401747060.4,24-Nov-22,19486,INE848E01016
NHPC,N4,1065.5,1065.5,1065,1065,1065,1072.96,1001,1066165,24-Nov-22,14,INE848E07542
NIACL,EQ,92,97.4,92,95.55,95.6,92.15,1097856,105193757.6,24-Nov-22,11497,INE470Y01017
NIBL,EQ,21.85,21.9,21.1,21.5,21.4,21.45,3540,76296,24-Nov-22,90,INE047O01014
NIDAN,SM,53.15,54.95,53.1,53.35,53.35,53.4,7000,376800,24-Nov-22,7,INE0J6L01013
NIF100BEES,EQ,191.73,191.84,190.8,191.72,191.84,190.76,16268,3112618.32,24-Nov-22,140,INF204K014N5
NIFTYBEES,EQ,199.73,199.73,198.01,199.23,199.39,198.55,1091138,217064106.8,24-Nov-22,16561,INF204KB14I2
NIFTYQLITY,EQ,14.72,14.72,14.27,14.36,14.53,14.54,67002,967435.45,24-Nov-22,223,INF209KB15K4
NIITLTD,EQ,306.9,309.5,303.5,304.95,305.8,305.7,195269,59826369.3,24-Nov-22,5011,INE161A01038
NILAINFRA,EQ,6.9,6.9,6.2,6.75,6.8,6.8,303501,2010531.3,24-Nov-22,396,INE937C01029
NILASPACES,BE,3.65,3.7,3.45,3.7,3.7,3.55,205181,743887,24-Nov-22,201,INE00S901012
NILKAMAL,EQ,1924.55,1924.55,1875,1888,1898,1914.95,2990,5682919.75,24-Nov-22,1048,INE310A01015
NIPPOBATRY,EQ,467.2,469.45,453.6,455.65,455.6,466.3,3174,1452852.4,24-Nov-22,402,INE567A01028
NIRAJ,EQ,30.8,30.9,30.15,30.5,30.2,30.8,3772,114880.9,24-Nov-22,83,INE368I01016
NITCO,EQ,23.45,23.45,22.85,23.15,23,23,15778,364864.9,24-Nov-22,147,INE858F01012
NITINSPIN,EQ,185,190,182,182.95,183.5,186.75,103729,19115288.8,24-Nov-22,4577,INE229H01012
NITIRAJ,EQ,73.05,74.7,71.1,72.25,71.1,74.75,803,58322.7,24-Nov-22,62,INE439T01012
NKIND,BE,37,38.5,37,38.5,38.5,37.75,58,2206,24-Nov-22,3,INE542C01019
NLCINDIA,EQ,77.7,79.6,77.2,78,77.85,77.35,3095440,242453523.5,24-Nov-22,14300,INE589A01014
NMDC,EQ,115.4,117.65,114.55,116.9,116.7,115.25,11022814,1283924402,24-Nov-22,48687,INE584A01023
NOCIL,EQ,235,236.3,231.1,232.5,231.7,234.1,278021,64935612.2,24-Nov-22,5253,INE163A01018
NOIDATOLL,EQ,8,8,7.7,7.85,7.85,7.9,40242,313030.3,24-Nov-22,121,INE781B01015
NORBTEAEXP,EQ,6.65,6.75,6.4,6.4,6.4,6.65,4300,27605,24-Nov-22,9,INE369C01017
NOVARTIND,EQ,669.5,669.5,655.1,657,655.1,667.85,4679,3087602.3,24-Nov-22,461,INE234A01025
NPBET,EQ,221.98,221.98,218,219.25,219.25,217.5,503,110130.94,24-Nov-22,20,INF277K010X4
NPST,SM,106,107.5,106,107.5,107.5,105,3200,341600,24-Nov-22,2,INE0FFK01017
NRAIL,EQ,335,336,331,333.95,334,330.4,9805,3265891.25,24-Nov-22,419,INE740D01017
NRBBEARING,EQ,149.75,149.75,145,145.3,145.55,148.9,123925,18118081.8,24-Nov-22,2821,INE349A01021
NRL,SM,279.1,314.4,279.1,310.5,308,286.9,266750,79538910,24-Nov-22,251,INE0JM501013
NSIL,EQ,2490,2490,2370,2417.3,2417,2371,1689,4066540.55,24-Nov-22,659,INE023A01030
NTPC,EQ,165.25,167.5,164.85,167.05,167.1,164.4,15198091,2524203788,24-Nov-22,57855,INE733E01010
NTPC,N6,1420,1420,1408,1408,1408,1417.17,272,386216,24-Nov-22,3,INE733E07JJ9
NTPC,N7,13.35,13.4,13.34,13.36,13.36,13.37,34945,466843.79,24-Nov-22,80,INE733E07JP6
NTPC,NB,1077,1077,1076,1076,1076,1050.01,150,161450,24-Nov-22,2,INE733E07JU6
NTPC,ND,1204,1225,1202,1205.91,1220,1221,905,1089561.98,24-Nov-22,16,INE733E07JW2
NUCLEUS,EQ,375.55,378.8,370.1,373.95,374.95,373.65,8783,3293573.9,24-Nov-22,823,INE096B01018
NURECA,EQ,647.25,652.5,616.55,620.75,622,642.3,92057,58232464.05,24-Nov-22,6078,INE0DSF01015
NUVOCO,EQ,368.3,370,365,367,367,366.3,285234,104700876.6,24-Nov-22,7605,INE118D01016
NV20BEES,EQ,101.81,102.6,101.2,102.18,102.6,101.81,3416,347667.23,24-Nov-22,71,INF204KB18I3
NXTDIGITAL,BE,65.65,68.9,62.4,68.9,68.9,436.75,40484,2632958.15,24-Nov-22,351,INE353A01023
NYKAA,EQ,186.1,187.25,174.5,175.2,174.95,183.5,32627315,5797530604,24-Nov-22,279006,INE388Y01029
OAL,EQ,450,458.95,450,452.45,453,459,2985,1357585.95,24-Nov-22,302,INE959C01023
OBCL,EQ,98.6,99.75,96.5,97.45,97.35,98.5,5406,527540.55,24-Nov-22,143,INE426Z01016
OBEROIRLTY,EQ,894,897,884,889,888.3,889.55,297978,265049106.5,24-Nov-22,10991,INE093I01010
OCCL,EQ,773.55,780,767.7,769.65,770,774.65,3542,2732649.6,24-Nov-22,336,INE321D01016
OFSS,EQ,3062.75,3093,3047.25,3084.9,3073.2,3064.35,27919,85536736.5,24-Nov-22,3628,INE881D01027
OIL,EQ,197.35,198.9,194.7,195.7,195.9,199.55,718394,141219260,24-Nov-22,11562,INE274J01014
OILCOUNTUB,BE,19.8,20.2,19.2,19.9,19.95,19.55,19590,385248.3,24-Nov-22,167,INE591A01010
OLECTRA,EQ,535,537.85,506,508.7,509,535.5,476337,244994641.7,24-Nov-22,21925,INE260D01016
OMAXAUTO,EQ,58.65,59.15,56.25,56.7,56.65,58.4,42944,2465844.95,24-Nov-22,815,INE090B01011
OMAXE,EQ,81.8,81.8,76.5,77.15,76.6,80.3,181821,14155006,24-Nov-22,4810,INE800H01010
OMINFRAL,EQ,35.4,36.35,35.25,35.85,35.85,35.2,95893,3439652.55,24-Nov-22,536,INE239D01028
OMKARCHEM,BE,18,18.9,17.4,17.8,17.8,18,52719,951722.8,24-Nov-22,243,INE474L01016
ONELIFECAP,EQ,12.65,13.65,12,13.65,13.65,12.45,33316,440910.3,24-Nov-22,242,INE912L01015
ONEPOINT,BE,15.2,15.95,14.95,15.5,15.7,15.2,299362,4561183.05,24-Nov-22,1162,INE840Y01029
ONGC,EQ,134.95,135.9,132.9,135.2,135.25,135.45,11198874,1505986707,24-Nov-22,45417,INE213A01029
ONMOBILE,EQ,103.95,104,101,101.65,101.6,103.3,219363,22480424.75,24-Nov-22,3118,INE809I01019
ONWARDTEC,EQ,294.75,294.8,285.1,289.65,290,287.6,6869,1980722.15,24-Nov-22,454,INE229A01017
OPTIEMUS,EQ,226.2,245.05,226,242.55,244.8,226.25,249624,59267440.75,24-Nov-22,7275,INE350C01017
ORBTEXP,EQ,159.5,164.85,156.65,162.7,163.5,159.9,16012,2592821.1,24-Nov-22,598,INE231G01010
ORCHPHARMA,BE,408,415,400,404.75,405,400.05,22045,9075462.35,24-Nov-22,534,INE191A01027
ORICONENT,EQ,27.8,28.25,27,27.9,27.95,27.35,62155,1729685.55,24-Nov-22,354,INE730A01022
ORIENTABRA,EQ,28.75,29.05,27.95,28.3,28.35,28.75,43141,1223308.75,24-Nov-22,384,INE569C01020
ORIENTALTL,EQ,9.25,9.65,8,8.85,8.8,8.9,89167,787483.3,24-Nov-22,261,INE998H01012
ORIENTBELL,EQ,523.45,532.95,511,514.8,518,524.65,19297,10054465.65,24-Nov-22,1217,INE607D01018
ORIENTCEM,EQ,125.7,126.4,123.8,124.4,124.75,125.25,373464,46634034.3,24-Nov-22,15063,INE876N01018
ORIENTELEC,EQ,277.7,278,272,276.75,276.4,276.3,224972,61966622.3,24-Nov-22,5223,INE142Z01019
ORIENTHOT,EQ,80.35,80.4,78.6,79.1,79.05,79.4,217597,17321474.9,24-Nov-22,2007,INE750A01020
ORIENTLTD,EQ,66.4,66.4,64,65.2,65.6,65.55,1971,128072.2,24-Nov-22,101,INE609C01024
ORIENTPPR,EQ,39.5,39.9,38.7,38.9,38.9,39.25,1170988,45915218.05,24-Nov-22,5253,INE592A01026
ORISSAMINE,EQ,2655.6,2700.4,2612,2629.35,2638.6,2650.9,1858,4915077.1,24-Nov-22,358,INE725E01024
ORTINLAB,EQ,22.4,22.85,22.05,22.4,22.3,22.1,16978,382535.4,24-Nov-22,201,INE749B01020
OSIAHYPER,SM,319,319,319,319,319,291,640,204160,24-Nov-22,1,INE06IR01013
OSWALAGRO,EQ,45.6,46.35,44.8,45.15,45.05,45.6,57525,2607529.85,24-Nov-22,576,INE142A01012
OSWALSEEDS,SM,210,228.4,207.55,228.3,228.4,218.45,144000,31468500,24-Nov-22,58,INE00IK01011
PAGEIND,EQ,46800,47066,46490.05,46952.75,46971.95,46687.3,12032,562756465,24-Nov-22,7589,INE761H01022
PAISALO,EQ,84.2,84.45,82.35,83.15,82.8,83.75,34658,2879312.2,24-Nov-22,1134,INE420C01059
PALASHSECU,EQ,95.9,96.75,91.75,92.6,94,94.85,3806,358635.35,24-Nov-22,202,INE471W01019
PALREDTEC,EQ,159,162,157,157.9,158.05,159,17019,2734524,24-Nov-22,213,INE218G01033
PANACEABIO,EQ,138,138.95,135.15,135.9,135.8,137.8,29855,4083003.9,24-Nov-22,946,INE922B01023
PANACHE,EQ,65.05,67.95,64.45,66.4,67.75,65.75,8458,555293.45,24-Nov-22,57,INE895W01019
PANAMAPET,EQ,362.2,365.9,352.05,359.1,359,363.05,246215,88189038.4,24-Nov-22,8241,INE305C01029
PANSARI,EQ,91.25,92.6,89.4,90.3,90.3,88.2,1044,95686.85,24-Nov-22,55,INE697V01011
PAR,EQ,163,163,156.1,157,156.8,156.45,14847,2345173.65,24-Nov-22,609,INE04LG01015
PARACABLES,BE,22.25,23,21.5,23,23,21.95,349996,7847199.6,24-Nov-22,2343,INE074B01023
PARADEEP,EQ,55.25,56,55,55.1,55.15,55.75,1669099,92639862.55,24-Nov-22,9388,INE088F01024
PARAGMILK,EQ,101.9,103.2,101.5,102.6,102.8,101.95,132576,13594628.4,24-Nov-22,1892,INE883N01014
PARAS,EQ,600,609.95,582.2,603.8,609.95,599.45,248638,147434308.1,24-Nov-22,12502,INE045601015
PARSVNATH,EQ,7.1,7.1,6.95,7,7,6.95,72264,505726.45,24-Nov-22,194,INE561H01026
PARTYCRUS,SM,233.25,233.3,233.25,233.25,233.25,245.5,20000,4665100,24-Nov-22,10,INE06ZX01015
PASHUPATI,SM,122,122,122,122,122,120,3200,390400,24-Nov-22,2,INE124Y01010
PASUPTAC,EQ,29.65,30.45,29.4,30.3,30.35,29.65,24386,731607.35,24-Nov-22,320,INE818B01023
PATANJALI,BE,1207.1,1264.4,1200,1239.55,1240,1207.55,225891,279923556.3,24-Nov-22,6227,INE619A01035
PATELENG,EQ,21.75,21.85,21.45,21.5,21.6,21.75,662938,14321854.25,24-Nov-22,1049,INE244B01030
PATINTLOG,EQ,13.45,13.6,13.1,13.3,13.4,13.3,197852,2630847.1,24-Nov-22,516,INE529D01014
PAYTM,EQ,535,537,474.3,476.8,475.55,537,22414284,11009596755,24-Nov-22,425266,INE982J01020
PCBL,EQ,133.8,134.15,130.75,132.8,132.3,133.3,467415,61729805.2,24-Nov-22,5801,INE602A01031
PCHFL,N2,1011.01,1011.01,1011.01,1011.01,1011.01,1007,30,30330.3,24-Nov-22,3,INE516Y07386
PCHFL,N8,1020,1020,1020,1020,1020,1000.05,13,13260,24-Nov-22,2,INE516Y07410
PCJEWELLER,BE,79.7,83.25,75.65,82.65,81.2,79.6,3464916,274119711.1,24-Nov-22,9103,INE785M01013
PDMJEPAPER,EQ,47.5,49.25,47.25,47.5,47.85,47.15,264135,12701577.3,24-Nov-22,1988,INE865T01018
PDSL,EQ,338.5,343.55,327,330.4,328,338.5,16222,5448060.7,24-Nov-22,1293,INE111Q01021
PEARLPOLY,EQ,17.95,18.2,17.9,18.05,18.1,17.8,6643,119634.55,24-Nov-22,74,INE844A01013
PEL,EQ,794,796.05,788.05,793.15,793.6,792.2,546476,432479828.6,24-Nov-22,26508,INE140A01024
PENIND,EQ,69.5,70.3,67.15,67.85,67.6,69.15,1374187,93654179.3,24-Nov-22,9263,INE932A01024
PENINLAND,BE,12.65,12.7,12.1,12.2,12.25,12.45,83241,1026813.9,24-Nov-22,148,INE138A01028
PERSISTENT,EQ,3651,3721.95,3625.9,3712.1,3716,3659.4,185268,681595706.1,24-Nov-22,28814,INE262H01013
PETRONET,EQ,208.5,208.65,205.55,206.3,206.3,208.3,988569,203878036.8,24-Nov-22,11361,INE347G01014
PFC,EQ,125.65,125.9,124.4,125.5,125.45,125.05,8716305,1090703266,24-Nov-22,21459,INE134E01011
PFC,N5,1119,1119,1119,1119,1119,1120,500,559500,24-Nov-22,2,INE134E07208
PFC,N6,1020.01,1025,1015,1025,1025,1025.5,6571,6687590.1,24-Nov-22,63,INE134E07422
PFC,N8,1321,1329,1317.2,1324.52,1329,1319.53,1657,2191791.29,24-Nov-22,33,INE134E07463
PFIZER,EQ,4408.9,4485,4395.25,4414.95,4410,4404.05,10319,45832499.35,24-Nov-22,2806,INE182A01018
PFOCUS,EQ,67.4,68,66.3,67.1,67.2,66.85,27525,1848088.6,24-Nov-22,524,INE367G01038
PFS,BZ,17.1,17.1,15.6,16.25,16.2,16.3,1096425,17992424.45,24-Nov-22,1272,INE560K01014
PGEL,EQ,1017.4,1038.2,1001.05,1011.45,1007.5,1007.35,21118,21662718.2,24-Nov-22,5258,INE457L01011
PGHH,EQ,13980,13980,13855,13952.75,13958,13980.85,3566,49602593.5,24-Nov-22,1281,INE179A01014
PGHL,EQ,4249,4249,4145,4158.6,4174.9,4236.6,3987,16639826.15,24-Nov-22,1302,INE199A01012
PGIL,EQ,410.5,419.75,401.6,404.6,402.2,416.85,11666,4758805.15,24-Nov-22,733,INE940H01014
PGINVIT,IV,130.4,130.4,127.1,127.86,128,129.69,861730,110950738,24-Nov-22,7087,INE0GGX23010
PHANTOMFX,SM,266,266,258,262.8,262.95,264.6,37200,9756240,24-Nov-22,31,INE0MLZ01019
PHARMABEES,EQ,12.99,12.99,12.9,12.97,12.98,12.94,2158110,27915554.95,24-Nov-22,2326,INF204KC1089
PHOENIXLTD,EQ,1445,1458,1411.05,1431.15,1426,1464.5,287837,411069529.9,24-Nov-22,25092,INE211B01039
PIDILITIND,EQ,2663.3,2703.95,2660.8,2696.95,2685,2662,290848,780968904.4,24-Nov-22,18206,INE318A01026
PIGL,SM,46.4,46.4,46.4,46.4,46.4,44.2,8000,371200,24-Nov-22,4,INE557Z01018
PIIND,EQ,3335,3370,3320.05,3335.1,3338,3326.45,235589,788802776.8,24-Nov-22,21136,INE603J01030
PILANIINVS,EQ,1925,1925,1899.05,1905.8,1904,1925.25,1483,2838936.05,24-Nov-22,335,INE417C01014
PILITA,EQ,7.7,7.8,7.7,7.7,7.7,7.75,101759,786900.65,24-Nov-22,258,INE600A01035
PIONDIST,EQ,183.75,186.4,176.5,180.15,180.5,180.15,27561,5067698.8,24-Nov-22,689,INE889E01010
PIONEEREMB,EQ,44.05,44.05,43.15,43.25,43.3,43.8,14418,625886.55,24-Nov-22,278,INE156C01018
PITTIENG,EQ,300,304.2,297.05,300.1,301.7,297.75,252878,76035503.7,24-Nov-22,5554,INE450D01021
PIXTRANS,EQ,886.2,920,876.4,899.4,899.3,886.2,9245,8295802.4,24-Nov-22,1205,INE751B01018
PKTEA,BE,265.05,265.2,265.05,265.15,265.15,265.05,10118,2682734.2,24-Nov-22,17,INE431F01018
PLASTIBLEN,EQ,198.95,198.95,192.6,193.25,193.5,196.35,7924,1540371.2,24-Nov-22,289,INE083C01022
PNB,EQ,47.85,48.4,47,48.2,48.2,47.6,123475904,5903129942,24-Nov-22,130173,INE160A01022
PNBGILTS,EQ,61.05,62.25,61.05,61.65,61.6,61.55,124261,7672543.75,24-Nov-22,1223,INE859A01011
PNBHOUSING,EQ,419,426.4,417.6,419.1,419.05,417.25,228310,96549874.75,24-Nov-22,9948,INE572E01012
PNC,BE,42.7,43.9,41.85,41.95,41.9,42.05,3529,151491.95,24-Nov-22,47,INE392B01011
PNCINFRA,EQ,265.9,268.7,263.65,267.35,266.5,264.55,81329,21695720.55,24-Nov-22,2851,INE195J01029
PODDARHOUS,EQ,274,274,256,267.9,267,267.35,31330,8384809.25,24-Nov-22,719,INE888B01018
PODDARMENT,EQ,291.5,291.5,285.4,288.55,289.9,290.4,1316,379314.9,24-Nov-22,121,INE371C01013
POKARNA,EQ,437,449.8,433.55,441.9,442,432.65,25334,11209578,24-Nov-22,2246,INE637C01025
POLICYBZR,EQ,410,415,394.25,400.95,399.55,411.55,3549334,1438109103,24-Nov-22,47359,INE417T01026
POLYCAB,EQ,2537.5,2546.95,2508.3,2519.65,2523.45,2524.85,210038,530196842.2,24-Nov-22,16662,INE455K01017
POLYMED,EQ,971.05,971.05,936.25,944.7,944.2,966.2,21133,20150529.45,24-Nov-22,3061,INE205C01021
POLYPLEX,EQ,1841,1848,1806.05,1824.85,1827,1828.2,120296,219026175.1,24-Nov-22,10316,INE633B01018
PONNIERODE,EQ,305,313,299.4,301.65,300,303.6,44971,13793005.8,24-Nov-22,3058,INE838E01017
POONAWALLA,EQ,306.85,313.5,305,312.2,311.75,305.85,1887619,585574605.3,24-Nov-22,16795,INE511C01022
POONAWALLA,N6,1046,1046,1046,1046,1046,1180,9,9414,24-Nov-22,1,INE511C07706
POWERGRID,EQ,218.5,219.2,216.9,217.8,218.25,219.05,3274834,712345102.4,24-Nov-22,35978,INE752E01010
POWERINDIA,EQ,2885.55,2908,2880,2887.8,2881,2885.5,11290,32662900.55,24-Nov-22,2000,INE07Y701011
POWERMECH,EQ,1987.25,2085,1944.05,1966.2,1959,1976.4,51929,104256128.3,24-Nov-22,7596,INE211R01019
PPAP,EQ,191.2,199.45,190.05,194.55,193,191.1,4140,803834.15,24-Nov-22,220,INE095I01015
PPL,EQ,164.1,164.35,161.45,163.25,163.75,163.45,47046,7657730.25,24-Nov-22,1318,INE050001010
PPLPHARMA,EQ,134.7,135.3,128.25,128.75,129.15,133.95,3057948,399399556.4,24-Nov-22,38140,INE0DK501011
PRAENG,EQ,13.6,13.9,13.25,13.7,13.7,13.3,220507,2976939.5,24-Nov-22,1073,INE505C01016
PRAJIND,EQ,403,404.5,384,386.75,388.4,403.25,1724512,671500847.1,24-Nov-22,29261,INE074A01025
PRAKASH,EQ,54,54.3,53.3,53.55,53.45,53.65,410178,22039576.35,24-Nov-22,3877,INE603A01013
PRAKASHSTL,EQ,4.95,4.95,4.85,4.85,4.9,4.9,313124,1527290.8,24-Nov-22,762,INE696K01024
PRAXIS,EQ,28.6,29.4,28.2,28.35,28.2,28.5,62807,1807363.45,24-Nov-22,381,INE546Y01022
PRECAM,EQ,102,103.5,100.6,101.05,101.6,101.05,57049,5793703.95,24-Nov-22,1231,INE484I01029
PRECISION,SM,31.5,31.9,31.5,31.9,31.9,31.1,10000,316600,24-Nov-22,5,INE0HKW01018
PRECOT,EQ,187.8,188,182.55,186.8,187.85,186.15,3620,671394.6,24-Nov-22,146,INE283A01014
PRECWIRE,EQ,102,102,100,101,100.7,101.2,89611,9024701.95,24-Nov-22,1903,INE372C01037
PREMEXPLN,EQ,452.9,452.9,436.15,440.15,437,443.9,7018,3113152.4,24-Nov-22,366,INE863B01011
PREMIER,BE,3.3,3.45,3.2,3.4,3.4,3.3,6497,21423.1,24-Nov-22,37,INE342A01018
PREMIERPOL,EQ,87.2,87.2,85.5,85.65,85.6,85.75,7847,672490.2,24-Nov-22,104,INE309M01012
PRESSMN,BE,43.05,46.35,43.05,46.35,46.35,44.15,62240,2872581.1,24-Nov-22,142,INE980A01023
PRESTIGE,EQ,468.6,471.7,464.7,468.1,467.05,468.6,337907,157977338.5,24-Nov-22,2937,INE811K01011
PRICOLLTD,EQ,177.95,183.5,175.6,182.85,183,176.05,455073,82133651.75,24-Nov-22,6380,INE726V01018
PRIMESECU,EQ,101.05,101.05,97.65,98.5,98,99.1,21624,2130692.05,24-Nov-22,165,INE032B01021
PRINCEPIPE,EQ,553.45,557.95,543.35,548.8,546.7,552.3,58556,32251666.65,24-Nov-22,5139,INE689W01016
PRITI,EQ,144.9,148,141.5,146,145,143.7,22302,3224289.6,24-Nov-22,992,INE974Z01015
PRITIKAUTO,EQ,16.35,16.7,15.85,16,16.1,16.1,170373,2761514.05,24-Nov-22,412,INE583R01029
PRIVISCL,EQ,1200.9,1230.85,1183.05,1189.25,1185,1200.9,31582,37787953.8,24-Nov-22,2078,INE959A01019
PROLIFE,SM,161,167,161,167,167,160,6000,984000,24-Nov-22,2,INE994V01012
PROPEQUITY,SM,151.1,153,147,150,150,155,14400,2161140,24-Nov-22,12,INE0KN801013
PROZONINTU,EQ,21.75,21.75,21.1,21.3,21.3,21.5,154978,3303890.55,24-Nov-22,697,INE195N01013
PRSMJOHNSN,EQ,116.6,120.9,115.35,119.2,120.25,116.15,112198,13246861,24-Nov-22,4152,INE010A01011
PRUDENT,EQ,809,809.95,795.5,806.4,802,795.1,21310,17118409.85,24-Nov-22,2358,INE00F201020
PSB,EQ,21.5,22.45,20.7,21.6,21.5,21.2,9235672,200597180.3,24-Nov-22,13785,INE608A01012
PSPPROJECT,EQ,629,629.9,618,625.65,623,626.1,48353,30250646,24-Nov-22,3003,INE488V01015
PSUBNKBEES,EQ,43.51,44.1,43.14,44.04,44.09,43.33,2079137,90915801.49,24-Nov-22,5269,INF204KB16I7
PTC,BZ,84.65,86,83.8,84.65,84.7,84.4,516369,43692999.85,24-Nov-22,2955,INE877F01012
PTL,EQ,30.25,31.1,30.25,30.6,30.65,30.65,53952,1655701.35,24-Nov-22,666,INE034D01049
PULZ,SM,55.4,55.4,55.4,55.4,55.4,52.8,24000,1329600,24-Nov-22,6,INE335X01014
PUNJABCHEM,EQ,1121.25,1135.45,1110,1111.85,1117,1121.25,5274,5894575.2,24-Nov-22,909,INE277B01014
PURVA,EQ,88,88.85,85.55,86.3,86.5,87.7,65362,5679097.3,24-Nov-22,1274,INE323I01011
PVP,EQ,7.7,7.7,7.4,7.45,7.45,7.7,170792,1282748.8,24-Nov-22,222,INE362A01016
PVR,EQ,1758.1,1760.6,1730,1754.55,1754.95,1749.45,674683,1179600989,24-Nov-22,18890,INE191H01014
QGOLDHALF,EQ,44.39,44.91,44.39,44.67,44.67,44.69,37687,1683443.3,24-Nov-22,263,INF082J01408
QMSMEDI,SM,190,196,190,193.7,196,189.95,180000,34703400,24-Nov-22,96,INE0FMW01018
